Date,Open,High,Low,Close,Volume
2023-11-10,61.37,61.37,60.33,60.33,2835087
2023-11-13,60.42,60.68,59.46,59.55,1733685
2023-11-14,59.81,60.16,59.12,59.72,3000746
2023-11-15,60.68,62.24,60.68,61.28,3952659
2023-11-16,61.2,61.8,60.59,60.94,2339920
2023-11-17,61.54,61.63,59.98,60.68,2337926
2023-11-20,59.98,60.59,59.81,60.07,1771341
2023-11-21,60.16,60.5,59.72,60.24,2961268
2023-11-22,60.24,60.85,59.81,60.16,1303748
2023-11-23,60.5,60.59,59.55,59.55,1624542
2023-11-24,59.46,59.72,58.6,59.2,3131505
2023-11-27,59.2,59.29,58.86,59.03,1335046
2023-11-28,59.03,59.38,58.51,59.38,1777650
2023-11-29,59.38,59.64,59.12,59.29,1263921
2023-11-30,59.29,59.55,58.42,58.42,2583323
2023-12-01,58.94,59.38,58.68,59.29,1393194
2023-12-04,59.38,60.24,59.29,59.64,3008642
2023-12-05,59.64,59.81,58.94,59.03,2304277
2023-12-06,59.03,59.46,59.03,59.38,1607662
2023-12-07,59.64,59.64,58.51,59.29,3877491
2023-12-08,59.29,60.07,58.94,59.81,3730770
2023-12-11,61.11,61.11,60.59,60.68,4737231
2023-12-12,60.68,60.76,59.81,60.16,2791599
2023-12-13,60.33,60.42,59.03,59.12,4516351
2023-12-14,59.29,59.72,59.12,59.29,1463160
2023-12-15,59.38,59.46,59.03,59.03,3741675
2023-12-18,59.03,59.12,58.08,58.08,3518371
2023-12-19,58.16,58.42,57.47,58.08,3066185
2023-12-20,58.08,59.12,58.08,59.03,2605917
2023-12-21,58.86,59.2,58.77,58.77,2587654
2023-12-22,58.77,59.03,58.51,58.6,2147607
2023-12-25,58.6,59.55,58.6,58.86,2675110
2023-12-26,59.2,59.38,58.94,58.94,1977559
2023-12-27,59.38,59.56,58.94,58.94,1628408
2023-12-28,58.94,59.82,58.94,59.82,2410778
2023-12-29,59.99,59.99,59.03,59.03,1956751
2024-01-02,59.56,59.82,59.29,59.64,2144983
2024-01-03,59.73,60.25,59.38,60.25,1891530
2024-01-04,60.34,60.69,60.25,60.25,3403997
2024-01-05,60.52,60.52,59.82,60.08,1477880
2024-01-08,60.25,60.34,59.56,59.56,2399171
2024-01-09,59.56,59.82,59.38,59.47,2461700
2024-01-10,59.47,59.47,58.86,58.94,3010809
2024-01-11,58.94,59.82,58.94,59.29,2085776
2024-01-12,59.03,59.29,58.51,58.68,3286730
2024-01-15,58.68,58.94,58.51,58.51,2228627
2024-01-16,58.51,58.86,58.25,58.86,2074925
2024-01-17,58.94,59.29,58.51,58.6,1829118
2024-01-18,58.77,59.21,58.77,58.86,1230002
2024-01-19,58.86,59.91,58.86,59.38,2621840
2024-01-22,59.38,59.99,59.38,59.64,1961559
2024-01-23,59.64,59.64,59.03,59.12,2113751
2024-01-24,59.21,59.38,58.68,58.77,2085392
2024-01-25,58.86,58.94,58.42,58.42,2662473
2024-01-26,58.51,58.94,58.51,58.51,1677432
2024-01-29,58.6,58.77,58.42,58.51,1734356
2024-01-30,58.77,58.77,58.42,58.42,1791324
2024-01-31,58.68,59.56,58.42,58.51,4021787
2024-02-01,58.68,59.21,58.68,58.94,2500699
2024-02-02,58.94,59.12,58.51,58.86,2613144
2024-02-05,58.86,59.56,58.68,59.38,3568444
2024-02-06,59.47,59.56,59.03,59.03,2394933
2024-02-07,59.03,59.29,58.68,59.03,2737292
2024-02-15,59.03,59.38,58.68,59.03,3880447
2024-02-16,59.21,61.39,58.94,61.13,11120422
2024-02-19,61.91,63.4,61.74,62.79,6660129
2024-02-20,62.61,63.22,62.26,62.44,4390643
2024-02-21,62.44,62.79,62.0,62.26,3593123
2024-02-22,62.26,63.49,62.09,62.53,4652126
2024-02-23,62.7,63.49,62.0,62.0,6146121
2024-02-26,62.0,62.61,61.74,62.0,3050150
2024-02-27,62.18,63.22,62.09,62.87,5285311
2024-02-28,63.22,63.4,62.44,63.05,3422219
2024-02-29,63.4,64.01,62.53,62.87,6543917
2024-03-01,62.96,62.96,62.18,62.44,4399953
2024-03-04,62.7,63.49,62.53,62.87,5018814
2024-03-05,62.87,63.75,62.61,63.75,5443242
2024-03-06,64.01,64.18,62.7,62.7,4837251
2024-03-07,62.61,62.96,62.26,62.87,5070038
2024-03-08,62.96,63.66,61.13,61.13,7364624
2024-03-11,61.56,62.26,61.13,61.39,4214115
2024-03-12,61.48,61.65,61.13,61.13,3847561
2024-03-13,61.22,61.91,61.13,61.83,5648587
2024-03-14,62.0,62.26,61.39,61.56,5449322
2024-03-15,62.01,62.01,60.77,60.86,4857330
2024-03-18,60.86,61.12,59.8,60.06,6803665
2024-03-19,60.59,60.59,59.97,59.97,3166304
2024-03-20,59.97,60.68,59.71,60.15,3551272
2024-03-21,60.33,60.59,60.06,60.51,4910550
2024-03-22,60.68,60.77,59.97,59.97,6070254
2024-03-25,60.06,60.33,59.36,59.53,5459681
2024-03-26,59.62,60.06,59.53,59.89,2507194
2024-03-27,60.15,60.15,59.71,59.89,2639932
2024-03-28,59.89,60.51,59.8,59.89,4474441
2024-03-29,60.51,60.51,59.71,59.8,3487674
2024-04-01,59.8,59.89,59.27,59.27,4996398
2024-04-02,59.27,59.62,59.0,59.53,4325527
2024-04-03,59.53,59.53,59.0,59.0,5054063
2024-04-04,59.0,60.51,59.0,60.33,7477825
2024-04-05,60.33,60.33,59.89,60.06,4237214
2024-04-08,60.15,60.15,59.18,59.27,3671802
2024-04-09,59.36,59.53,59.09,59.27,2518780
2024-04-10,59.36,59.53,59.09,59.09,2767420
2024-04-11,59.0,59.18,58.82,58.91,2950689
2024-04-12,59.09,59.36,58.91,59.0,2511089
2024-04-15,59.0,59.0,57.41,57.41,5766677
2024-04-16,57.41,57.5,55.73,56.61,7137771
2024-04-17,56.97,57.41,56.79,56.79,4593232
2024-04-19,56.79,56.97,55.99,56.79,4521513
2024-04-22,57.23,57.76,56.61,56.61,2038048
2024-04-23,56.79,56.88,55.91,56.17,2020719
2024-04-24,56.61,56.88,56.17,56.61,2403394
2024-04-25,56.61,57.32,56.52,57.23,1918445
2024-04-26,57.23,58.21,57.06,57.5,2944790
2024-05-02,57.85,57.94,57.41,57.85,2566088
2024-05-03,58.03,58.38,57.94,58.03,1969178
2024-05-06,58.21,58.74,57.94,58.21,2264163
2024-05-07,58.38,60.59,58.29,60.15,8490375
2024-05-08,60.15,60.15,59.36,60.06,2967447
2024-05-09,60.06,60.06,58.91,58.91,3001858
2024-05-10,59.0,59.71,58.47,58.82,2422429
2024-05-13,58.91,59.09,57.85,58.21,2737626
2024-05-14,58.29,59.27,58.29,58.82,2435304
2024-05-15,59.18,59.53,59.0,59.27,3237247
2024-05-16,59.36,59.89,59.27,59.44,2914420
2024-05-17,59.53,59.97,59.09,59.27,4173675
2024-05-20,59.36,59.8,58.74,58.74,4925028
2024-05-21,58.74,58.91,58.21,58.56,3803505
2024-05-22,58.74,59.0,58.21,58.21,3621204
2024-05-23,58.38,59.27,58.21,59.27,2993637
2024-05-24,59.0,59.18,58.12,58.38,4109865
2024-05-27,58.47,58.91,58.21,58.47,2339390
2024-05-28,58.65,59.53,58.47,59.09,5350287
2024-05-29,59.27,59.53,58.38,58.65,3362126
2024-05-30,58.47,58.56,57.94,58.12,4416677
2024-05-31,58.29,58.29,57.76,57.85,4149784
2024-06-03,58.21,58.91,58.12,58.47,3193327
2024-06-04,58.47,58.91,58.38,58.38,2447656
2024-06-05,58.56,61.21,58.56,60.59,11876432
2024-06-06,61.04,61.04,59.44,59.44,4893549
2024-06-07,59.8,60.68,59.71,59.97,4131178
2024-06-10,60.51,60.59,59.44,59.44,4569222
2024-06-11,59.62,59.71,58.74,58.82,6181560
2024-06-12,58.82,59.53,58.65,59.27,3427814
2024-06-13,59.27,59.62,59.09,59.18,2807130
2024-06-14,59.27,59.53,58.56,58.56,4127632
2024-06-17,58.65,58.91,58.38,58.38,3621867
2024-06-18,58.82,58.82,58.29,58.29,2754686
2024-06-19,58.38,58.38,57.59,57.76,6160999
2024-06-20,57.85,59.09,57.67,58.38,4400155
2024-06-21,58.82,59.36,58.38,58.38,3970969
2024-06-24,58.47,58.91,57.76,57.94,3851919
2024-06-25,58.21,58.56,57.94,57.94,2436399
2024-06-26,58.21,58.21,57.59,57.67,2488180
2024-06-27,57.67,58.03,57.59,57.76,2710114
2024-06-28,57.94,58.38,57.76,57.94,2735071
2024-07-01,58.21,58.38,57.76,58.38,1911478
2024-07-02,58.38,58.65,58.21,58.56,2044987
2024-07-03,58.56,58.65,58.38,58.56,1334249
2024-07-04,58.65,59.18,58.65,58.74,2691198
2024-07-05,58.74,59.71,58.74,59.44,4183952
2024-07-08,59.53,59.89,59.27,59.8,4946406
2024-07-09,59.8,59.97,59.44,59.71,5048980
2024-07-10,59.71,59.97,59.09,59.09,3884733
2024-07-11,59.18,59.27,58.65,58.65,3789635
2024-07-12,58.74,58.91,58.47,58.65,2081812
2024-07-15,58.65,59.18,58.56,58.56,2157757
2024-07-16,58.74,59.0,58.47,58.47,2245463
2024-07-17,58.56,58.82,58.03,58.12,3468308
2024-07-18,58.38,58.38,57.94,58.29,2284658
2024-07-19,58.29,58.29,57.59,57.76,3396038
2024-07-22,57.76,58.38,57.67,57.85,2657788
2024-07-23,58.03,58.65,57.94,58.29,3780379
2024-07-24,58.21,58.47,58.03,58.03,3615591
2024-07-25,58.03,58.12,57.76,58.03,1958885
2024-07-26,57.85,58.56,57.85,58.21,2976837
2024-07-29,58.56,59.8,58.29,59.44,5785374
2024-07-30,59.53,60.51,59.18,59.89,6381582
2024-07-31,60.59,63.69,60.59,63.34,21167413
2024-08-01,63.51,63.6,62.01,62.19,8872145
2024-08-02,61.92,63.6,61.92,63.25,10298482
2024-08-05,62.81,62.98,60.59,61.39,12162219
2024-08-06,62.19,64.84,61.92,64.31,13505235
2024-08-07,64.75,65.28,64.04,65.28,10709270
2024-08-08,65.37,65.81,63.87,64.31,5817168
2024-08-09,64.4,64.93,64.13,64.84,4530433
2024-08-12,64.84,65.81,64.4,64.57,5808119
2024-08-13,64.4,65.81,64.31,65.28,6740336
2024-08-14,65.46,65.55,64.84,65.46,5459112
2024-08-15,65.46,65.99,65.19,65.28,4258433
2024-08-16,65.46,65.55,64.75,65.28,7396631
2024-08-19,65.46,67.23,65.28,67.23,7924678
2024-08-20,67.23,67.41,66.61,66.87,4181936
2024-08-21,66.52,67.32,66.43,66.61,3994706
2024-08-22,67.23,67.23,65.11,65.64,6031982
2024-08-23,66.26,66.87,65.81,66.26,3310515
2024-08-26,66.26,66.34,64.84,64.93,6329637
2024-08-27,64.93,65.28,64.22,65.02,4269971
2024-08-28,65.11,65.46,64.75,65.37,3355013
2024-08-29,65.19,65.46,64.93,65.02,2044649
2024-08-30,65.11,66.17,64.93,65.37,3679027
2024-09-04,64.84,65.9,64.66,65.72,2842048
2024-09-05,65.72,66.7,65.55,66.08,5862150
2024-09-06,66.26,66.79,66.17,66.7,3645061
2024-09-09,66.43,66.43,65.64,66.17,2641519
2024-09-10,66.17,66.79,65.72,66.26,3335353
2024-09-11,66.17,66.43,65.37,65.99,3167882
2024-09-12,66.34,66.52,65.81,66.08,2054428
2024-09-13,66.17,66.17,64.49,64.49,5350666
2024-09-16,64.57,64.57,63.6,63.6,4039871
2024-09-17,63.69,64.93,63.42,64.93,2392584
2024-09-18,65.11,65.37,64.57,64.84,2847879
2024-09-19,64.84,65.02,64.57,64.84,1574276
2024-09-20,65.02,65.46,64.31,64.31,5234412
2024-09-23,64.66,64.75,64.22,64.49,2933886
2024-09-24,64.99,64.99,64.17,64.35,2080216
2024-09-25,64.35,64.44,63.71,63.71,4525095
2024-09-26,63.71,65.08,63.71,64.71,3987434
2024-09-27,64.81,65.17,64.71,64.99,2971446
2024-09-30,64.99,64.99,64.17,64.17,2046753
2024-10-01,64.26,64.71,64.17,64.17,2042595
2024-10-02,64.26,64.26,63.71,64.17,2142472
2024-10-03,64.26,64.53,63.98,64.35,2949988
2024-10-04,64.53,64.53,62.61,62.7,6140641
2024-10-07,62.88,63.43,61.42,61.42,5995180
2024-10-08,61.51,62.43,61.51,62.43,2890240
2024-10-09,62.52,62.79,62.06,62.06,3532506
2024-10-10,62.52,62.98,61.97,61.97,2625177
2024-10-11,62.33,62.43,61.79,61.97,2373079
2024-10-14,62.33,62.33,61.42,61.51,2825429
2024-10-15,61.51,61.69,61.05,61.14,3078240
2024-10-16,61.14,62.33,61.14,61.79,2006161
2024-10-17,61.88,62.15,61.6,61.88,1658879
2024-10-18,61.88,62.24,61.69,61.69,1599576
2024-10-21,61.69,62.15,61.51,61.6,1862336
2024-10-22,61.6,62.06,61.51,61.6,2253327
2024-10-23,61.6,61.88,61.51,61.6,1637360
2024-10-24,61.6,63.16,61.6,62.61,4369950
2024-10-25,62.79,62.79,62.15,62.24,2172351
2024-10-28,61.97,62.24,61.05,61.51,2927947
2024-10-29,61.6,61.6,61.14,61.33,2033574
2024-10-30,61.33,61.6,60.69,60.69,3437020
2024-10-31,60.96,60.96,59.77,60.5,5177693
2024-11-01,60.5,60.69,60.05,60.23,2182658
2024-11-04,60.32,60.96,60.05,60.05,2121224
2024-11-05,60.14,60.41,59.95,59.95,1063141
2024-11-06,60.41,60.41,59.77,60.23,2598835
2024-11-07,60.41,60.6,60.05,60.32,1154788
2024-11-08,60.41,60.6,60.05,60.14,1597360
2024-11-11,60.14,60.23,59.22,59.68,2742114
2024-11-12,59.68,60.14,59.31,59.41,1734699
2024-11-13,59.59,60.05,59.22,59.5,2773315
2024-11-14,59.5,59.5,59.22,59.5,1781237
2024-11-15,59.41,59.41,58.31,58.31,3697005
2024-11-18,58.31,58.76,57.85,57.85,3752034
2024-11-19,57.94,58.12,57.67,57.67,2736295
2024-11-20,57.67,58.4,57.57,58.22,2820172
2024-11-21,58.31,58.67,58.03,58.49,2255565
2024-11-22,58.49,59.31,58.49,58.86,2179029
2024-11-25,58.86,59.13,58.76,58.86,2450009
2024-11-26,59.04,59.5,58.95,59.31,1678113
2024-11-27,59.31,59.5,59.04,59.13,1588583
2024-11-28,59.5,59.5,59.04,59.04,1275083
2024-11-29,59.04,59.31,58.86,59.13,1107140
2024-12-02,59.13,59.31,58.76,59.04,1232443
2024-12-03,59.13,59.13,58.49,58.49,2427726
2024-12-04,58.4,58.49,57.94,57.94,2749303
2024-12-05,58.12,59.22,57.85,58.86,2221363
2024-12-06,59.04,59.31,58.67,58.67,1681167
2024-12-09,59.04,59.04,58.58,58.67,1764954
2024-12-10,58.67,58.95,58.49,58.49,1714418
2024-12-11,58.49,59.13,58.49,58.76,2027577
2024-12-12,58.76,59.41,58.76,59.13,2252448
2024-12-13,58.86,59.04,58.67,58.76,1399402
2024-12-16,58.76,59.68,58.76,59.5,2389158
2024-12-17,59.41,59.5,59.04,59.13,1206503
2024-12-18,59.5,59.59,59.22,59.22,1616812
2024-12-19,58.95,59.04,58.49,58.49,2629962
2024-12-20,58.58,59.5,58.58,59.5,3801451
2024-12-23,59.22,59.5,58.86,58.95,1350461
2024-12-24,58.95,59.22,58.67,58.86,1290269
2024-12-25,58.95,59.41,58.95,58.95,1304582
2024-12-26,59.23,59.23,58.86,58.86,1711855
2024-12-27,58.95,59.13,58.77,58.86,2445187
2024-12-30,58.67,58.77,58.4,58.4,1492983
2024-12-31,58.49,58.86,58.4,58.49,1643941
2025-01-02,58.67,58.86,58.21,58.21,1339894
2025-01-03,58.3,58.4,58.03,58.12,1779619
2025-01-06,58.12,58.3,57.66,57.66,2108984
2025-01-07,57.75,58.12,56.83,56.92,2811099
2025-01-08,57.2,57.29,56.46,56.92,2057556
2025-01-09,57.01,57.1,56.55,57.01,1504291
2025-01-10,56.92,57.1,56.55,56.55,1192540
2025-01-13,56.46,57.1,56.37,56.64,1104262
2025-01-14,56.64,57.01,56.55,56.83,1149837
2025-01-15,57.29,57.47,56.92,56.92,1219841
2025-01-16,57.47,57.75,56.92,57.1,1687939
2025-01-17,57.38,57.38,57.2,57.2,890720
2025-01-20,57.2,57.38,56.83,57.1,1638012
2025-01-21,57.2,57.29,56.83,57.01,1405722
2025-01-22,57.2,57.2,56.83,56.83,1762572
2025-01-23,56.83,57.47,56.83,57.2,1783676
2025-01-24,57.1,57.66,57.01,57.38,1578694
2025-02-03,57.38,57.38,55.81,55.81,7286722
2025-02-04,55.91,56.18,55.35,55.54,7132840
2025-02-05,55.72,56.74,55.72,56.74,3204519
2025-02-06,56.74,56.83,55.81,56.0,3033470
2025-02-07,56.0,56.46,55.91,56.09,2555237
2025-02-10,56.46,56.46,55.91,55.91,2597063
2025-02-11,55.91,56.0,55.44,55.72,3438061
2025-02-12,55.91,56.27,55.81,56.27,2759083
2025-02-13,56.27,56.27,55.72,56.0,2579334
2025-02-14,56.0,56.0,55.63,55.63,6406440
2025-02-17,55.72,55.91,55.35,55.35,3616591
2025-02-18,55.72,55.81,55.35,55.63,2442358
2025-02-19,55.63,56.18,55.63,56.09,3075728
2025-02-20,56.18,56.18,55.91,56.0,2632849
2025-02-21,56.09,57.29,55.91,56.64,4723060
2025-02-24,56.83,58.95,56.83,58.86,11520294
2025-02-25,59.04,59.04,57.75,58.03,3891802
2025-02-26,58.12,58.49,58.03,58.21,3639672
2025-02-27,58.3,58.3,57.38,57.38,3525626
2025-02-28,57.47,58.3,57.38,57.38,4180628
2025-03-03,57.94,58.3,57.47,58.3,3614305
2025-03-04,58.3,58.86,58.03,58.58,6046776
2025-03-05,58.67,58.67,57.84,57.84,2281264
2025-03-06,57.84,58.03,57.38,58.03,3129517
2025-03-07,58.03,58.12,57.57,57.84,2659929
2025-03-10,58.12,58.12,57.66,57.66,2533190
2025-03-11,57.47,57.66,57.29,57.57,2290854
2025-03-12,57.66,57.94,57.38,57.38,2761535
2025-03-13,57.47,58.03,57.1,57.2,5106563
2025-03-14,57.57,57.84,57.29,57.29,2700423
2025-03-17,57.57,58.49,57.57,58.12,4066437
2025-03-18,58.21,58.21,57.66,57.66,3285983
2025-03-19,57.84,57.94,57.1,57.47,3042976
2025-03-20,57.38,57.38,56.55,57.01,3895453
2025-03-21,57.01,57.01,56.46,56.55,3331858
2025-03-24,56.64,57.2,56.37,56.64,2493893
2025-03-25,56.92,56.92,56.46,56.64,2327043
2025-03-26,56.74,57.1,56.46,56.46,1849811
2025-03-27,56.46,56.74,56.37,56.37,2233560
2025-03-28,56.27,56.37,55.54,55.63,5443940
2025-03-31,56.09,56.83,55.91,55.91,5308209
2025-04-01,56.46,56.46,55.63,56.09,3137933
2025-04-02,56.0,56.64,55.81,55.81,4687947
2025-04-03,54.89,54.98,51.94,52.12,16961756
2025-04-04,49.82,54.24,49.63,53.97,9790843
2025-04-08,52.31,52.49,50.28,50.28,13341671
2025-04-09,47.42,50.92,47.42,47.97,9895364
2025-04-10,51.29,51.29,51.29,51.29,1515755
2025-04-11,51.29,53.88,51.29,53.05,9178387
2025-04-14,53.41,53.41,52.12,52.49,5487359
2025-04-15,52.31,53.05,51.94,51.94,4173838
2025-04-16,52.03,52.77,51.66,51.66,3741175
2025-04-17,51.2,52.22,50.55,51.66,7226501
2025-04-18,52.31,52.86,52.22,52.22,3042348
2025-04-21,52.4,52.68,52.12,52.31,3024998
2025-04-22,52.22,52.22,49.72,51.66,6966814
2025-04-23,52.4,52.86,52.03,52.03,3589382
2025-04-24,52.12,52.4,51.85,51.94,1959766
2025-04-25,52.12,53.78,52.12,53.78,8125834
2025-04-28,53.78,53.78,53.05,53.05,2670118
2025-04-29,53.05,53.41,52.77,53.14,2560129
2025-05-05,53.05,53.14,52.49,52.49,4242785
2025-05-06,52.58,52.95,52.49,52.49,2505912
2025-05-07,52.49,53.23,52.49,52.77,2910910
2025-05-08,52.77,53.32,52.77,52.95,3266128
2025-05-09,53.23,54.06,53.23,53.23,3839463
2025-05-12,53.51,54.15,53.51,54.06,5868031
2025-05-13,54.34,54.43,53.78,53.97,4359100
2025-05-14,54.45,54.45,53.59,53.68,5045042
2025-05-15,53.68,54.45,53.68,54.26,4097846
2025-05-16,54.26,54.26,53.68,53.68,3204963
2025-05-19,53.68,54.45,53.49,53.49,2803390
2025-05-20,53.59,53.78,53.3,53.4,3228264
2025-05-21,53.49,53.49,52.92,52.92,4473493
2025-05-22,52.92,53.11,52.54,52.54,2674376
2025-05-23,52.73,53.01,52.63,52.82,1671303
2025-05-26,52.92,53.3,52.54,53.2,2735753
2025-05-27,53.4,53.49,52.82,52.92,3691308
2025-05-28,53.2,53.2,52.63,52.73,3908641
2025-05-29,53.01,53.01,52.63,52.63,2185775
2025-05-30,52.92,52.92,52.34,52.44,3289850
2025-06-02,52.44,52.73,52.06,52.15,2650910
2025-06-03,52.25,53.49,52.25,53.01,4318030
2025-06-04,53.3,55.21,53.01,54.35,8429633
2025-06-05,54.45,54.54,53.78,53.78,2800586
2025-06-06,53.87,53.87,52.63,52.82,4131010
2025-06-09,52.92,53.78,52.82,52.82,3041347
2025-06-10,53.01,53.59,52.63,52.82,3006169
2025-06-11,52.82,53.11,52.63,52.73,1724703
2025-06-12,53.11,53.68,53.01,53.4,3287375
2025-06-13,53.01,53.2,52.73,53.01,3550452
2025-06-16,52.92,54.06,52.92,53.78,4739919
2025-06-17,53.87,54.16,53.59,53.68,3412338
2025-06-18,53.78,54.26,53.49,53.49,4104359
2025-06-19,53.49,53.87,53.2,53.59,2633373
2025-06-20,53.78,54.16,53.4,54.06,4666374
2025-06-23,53.49,53.87,53.3,53.4,3026667
2025-06-24,53.68,53.97,53.59,53.87,2808803
2025-06-25,53.97,55.21,53.87,54.26,6276981
2025-06-26,54.26,54.45,53.78,53.87,3122709
2025-06-27,54.26,55.97,53.78,55.21,8906332
2025-06-30,55.5,56.07,55.31,55.4,4495276
2025-07-01,55.78,55.78,54.64,54.92,4022091
2025-07-02,55.02,55.4,54.73,55.12,3779271
2025-07-03,55.12,55.78,54.73,54.92,5300539
2025-07-04,54.92,55.31,54.73,55.21,2700639
2025-07-07,55.4,55.69,55.12,55.31,3769261
2025-07-08,55.4,56.55,55.31,56.36,7172064
2025-07-09,56.64,57.89,56.45,57.5,9648148
2025-07-10,57.79,57.89,57.03,57.03,5254397
2025-07-11,57.6,58.08,57.12,57.12,6240382
2025-07-14,57.31,58.08,56.64,57.6,6092143
2025-07-15,57.89,58.46,57.41,57.41,6562134
2025-07-16,57.31,57.5,56.93,57.41,4966353
2025-07-17,57.6,57.89,57.12,57.41,6363587
2025-07-18,57.41,58.36,57.31,57.5,5833240
2025-07-21,57.6,58.08,57.31,57.31,5509591
2025-07-22,57.31,57.5,56.83,57.5,4741106
2025-07-23,57.69,58.94,57.5,58.94,9237999
2025-07-24,59.32,61.13,59.32,60.85,13435605
2025-07-25,60.94,60.94,60.27,60.37,5132723
2025-07-28,60.46,61.04,60.18,60.46,8472643
2025-07-29,60.46,61.32,59.99,60.37,10723928
2025-07-30,60.18,60.66,59.99,60.08,6086980
2025-07-31,60.18,60.66,57.69,58.46,10582428
2025-08-01,58.65,58.65,57.31,57.31,5339082
2025-08-04,57.12,58.08,57.12,57.69,3752196
2025-08-05,57.79,58.74,57.31,57.41,9574374
2025-08-06,57.69,58.94,57.69,58.55,5382357
2025-08-07,59.13,59.22,58.08,58.17,4748027
2025-08-08,58.27,59.03,57.89,58.08,6510574
2025-08-11,58.27,59.32,58.17,58.74,5795341
2025-08-12,59.32,59.6,58.65,59.03,5217050
2025-08-13,59.22,59.32,58.08,58.36,6218119
2025-08-14,58.55,59.41,58.27,58.94,6541163
2025-08-15,59.22,59.41,58.27,58.27,5667842
2025-08-18,58.36,58.55,57.89,57.98,4783737
2025-08-19,58.08,58.46,57.69,57.79,5264209
2025-08-20,57.79,58.17,56.93,57.31,6346136
2025-08-21,57.41,58.17,56.93,57.41,5816129
2025-08-22,57.12,57.22,55.88,56.07,7210343
2025-08-25,56.26,56.93,56.07,56.07,3365985
2025-08-26,55.97,57.41,55.88,57.03,2994293
2025-08-27,57.03,58.46,56.83,57.79,4854223
2025-08-28,58.27,58.74,57.98,58.27,3666449
2025-08-29,58.55,58.55,57.6,57.6,4172198
2025-09-03,57.6,58.74,57.6,58.74,4773459
2025-09-04,58.94,59.7,58.74,59.03,4233882
2025-09-05,59.13,59.22,58.17,58.17,5364137
2025-09-08,58.17,59.13,57.89,57.89,6965675
2025-09-09,57.89,58.27,57.41,57.6,3522635
2025-09-10,57.79,57.89,57.03,57.12,3127098
2025-09-11,57.12,58.46,56.74,58.46,5005742
2025-09-12,58.55,60.66,58.27,60.37,13687337
2025-09-15,60.56,60.66,59.99,60.27,3536437
2025-09-16,60.66,62.47,60.37,61.8,12690318
2025-09-17,61.9,63.23,61.9,62.18,9878719
2025-09-18,62.18,62.37,60.66,60.75,5070426
2025-09-19,60.94,61.04,59.22,59.22,5310507
2025-09-22,59.32,59.99,58.65,58.65,5294211
2025-09-23,58.74,59.7,58.74,58.84,3431691
2025-09-24,59.13,59.22,58.27,59.22,3219465
2025-09-25,59.51,59.6,58.74,58.74,2757739
2025-09-26,58.74,59.03,58.36,58.36,2494919
2025-09-29,58.36,58.46,57.5,57.6,5139527
2025-09-30,57.69,58.08,57.31,57.31,3035907
2025-10-01,57.98,59.7,57.5,59.32,4530998
2025-10-02,59.7,59.8,58.46,58.46,3409526
2025-10-03,58.55,59.51,58.46,58.55,4003694
2025-10-06,59.89,59.89,59.03,59.6,4058047
2025-10-07,59.89,59.89,58.65,58.65,3722157
2025-10-08,59.51,60.66,58.94,60.56,5927644
2025-10-09,60.56,60.66,59.8,60.08,3303747
2025-10-10,60.56,60.56,59.6,59.6,4980079
2025-10-13,59.41,61.23,59.03,61.13,6315036
2025-10-14,61.51,61.51,60.46,60.66,5368265
2025-10-15,60.94,61.51,60.75,60.75,4653477
2025-10-16,60.8,61.2,60.2,61.2,5180885
2025-10-17,61.0,61.2,58.8,58.8,6054177
2025-10-20,58.9,59.4,55.0,55.0,8762669
2025-10-21,56.1,58.0,56.1,56.5,7079112
2025-10-22,57.1,57.3,55.7,56.3,3863715
2025-10-23,56.5,57.1,56.3,56.6,2331775
2025-10-24,56.9,58.1,56.1,58.1,3966518
2025-10-27,58.4,58.4,57.0,57.0,3010562
2025-10-28,57.2,57.4,56.8,57.4,2083083
2025-10-29,57.5,57.9,57.1,57.5,1973000
2025-10-30,57.8,57.9,57.0,57.1,1905200
2025-10-31,57.4,57.7,57.1,57.6,2641500
2025-11-03,57.7,58.3,57.3,57.3,2642700
2025-11-04,57.6,57.9,56.3,57.3,4175200
2025-11-05,57.3,58.5,57.1,58.0,3831600
2025-11-06,58.0,58.5,57.6,58.0,2241200
2025-11-07,57.6,58.4,57.5,57.6,3251100
2025-11-10,57.7,57.9,57.0,57.0,2675800
2025-11-11,57.0,59.0,57.0,58.9,5152700
2025-11-12,58.8,60.0,58.5,59.8,5161900
2025-11-13,59.8,62.0,59.7,61.8,9741800
2025-11-14,61.7,63.3,61.6,62.8,10146900
2025-11-17,62.9,63.3,61.8,62.1,4198400
2025-11-18,62.0,62.3,60.5,60.7,5559900
2025-11-19,60.7,61.9,60.5,60.9,4458500
2025-11-20,61.4,61.6,60.5,60.7,2656100
2025-11-21,60.3,60.7,59.7,59.9,4191100
2025-11-24,60.1,63.4,60.1,63.0,9900300
2025-11-25,63.0,63.2,61.9,61.9,4907900
2025-11-26,62.3,63.2,62.3,62.8,3651000
2025-11-27,63.0,63.4,62.0,62.0,3962300
2025-11-28,62.2,64.5,62.2,64.0,11898300
2025-12-01,64.3,65.9,64.3,64.9,9107300
2025-12-02,64.8,65.6,64.5,65.0,6764300
2025-12-03,65.1,65.2,64.0,64.6,5383600
2025-12-04,65.0,65.1,63.4,63.4,5918000
2025-12-05,63.6,64.5,63.4,63.4,3598900
